epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,1231.62,0.96349,0.5724,1.12873,0.72591,0.74672,0.74193,0.40166,1.43019,0.75083,1.44738,0.000339057,0.000339057,0.000339057
97,1244.35,0.9621,0.58092,1.12887,0.7309,0.73639,0.74059,0.40476,1.40945,0.74604,1.44242,0.000333058,0.000333058,0.000333058
98,1257.01,0.95944,0.56874,1.12408,0.73493,0.76424,0.74616,0.41288,1.40803,0.73906,1.43575,0.000327058,0.000327058,0.000327058
99,1269.79,0.96797,0.57032,1.13261,0.71257,0.73572,0.73309,0.4005,1.41218,0.76445,1.44216,0.000321059,0.000321059,0.000321059
100,1282.58,0.97209,0.57498,1.12776,0.71223,0.7546,0.74495,0.40386,1.41498,0.74168,1.42861,0.000315059,0.000315059,0.000315059
101,1295.26,0.95192,0.5595,1.11836,0.73407,0.73823,0.74609,0.4083,1.42572,0.74852,1.45175,0.00030906,0.00030906,0.00030906
102,1307.93,0.95499,0.56376,1.12187,0.71574,0.77434,0.74435,0.40595,1.42076,0.7372,1.45219,0.000303061,0.000303061,0.000303061
103,1320.5,0.95619,0.56696,1.11847,0.74311,0.72991,0.74639,0.40486,1.43757,0.74837,1.45202,0.000297061,0.000297061,0.000297061
104,1333.26,0.94631,0.55992,1.115,0.74314,0.75698,0.74739,0.40662,1.4277,0.73388,1.45613,0.000291062,0.000291062,0.000291062
105,1346.24,0.93426,0.55738,1.10839,0.72206,0.73285,0.73405,0.40631,1.4254,0.74968,1.45066,0.000285062,0.000285062,0.000285062
106,1359.12,0.93802,0.55432,1.11051,0.7306,0.74363,0.74822,0.40292,1.43173,0.7421,1.45837,0.000279063,0.000279063,0.000279063
107,1371.97,0.94654,0.55211,1.11179,0.7467,0.72464,0.74187,0.41077,1.41823,0.74327,1.45455,0.000273064,0.000273064,0.000273064
108,1384.82,0.94141,0.54828,1.10713,0.72643,0.74261,0.74853,0.40705,1.4222,0.74078,1.44978,0.000267064,0.000267064,0.000267064
109,1397.75,0.93842,0.55467,1.11555,0.74535,0.72646,0.74673,0.40404,1.41824,0.7491,1.45254,0.000261065,0.000261065,0.000261065
110,1410.49,0.9294,0.55519,1.10619,0.74807,0.74137,0.74625,0.40261,1.43273,0.74844,1.46558,0.000255065,0.000255065,0.000255065
111,1423.2,0.92964,0.55596,1.10968,0.73189,0.73056,0.743,0.40715,1.41841,0.73908,1.45803,0.000249066,0.000249066,0.000249066
